paradigm,basin_id,frac_snow,snow_regime,xaj_k,xaj_b,xaj_im,xaj_um,xaj_lm,xaj_dm,xaj_c,xaj_sm,xaj_ex,xaj_ki,xaj_kg,xaj_ci,xaj_cg,xaj_a,xaj_theta,D,D_rms
IC,03186500,0.1907316712122,S3,-0.0050055950949968999,0,-0.14529371499317789,0,0,0,0,-0.086279039263366497,0.0064748040261526996,0,0,0.088742863445041301,0,0,-0.0140385274798692,0.19155597450455253,0.049459539941510963
IC,03237280,0.084730638123859697,S2,-0.057070605066113202,-1,0.13037738604901281,0,0.48450006461481721,0,-0.35037447256073651,0.082913361532150107,-0.095209487061278894,0.2373247633451647,0.33006744675810917,-0.0087470265365319003,0,-0.31176671737670242,0,1.2869498558918002,0.33228902395153181
IC,03237500,0.078710401691654802,S2,0.0085863269279811,0,0,0,0.066303330835798202,-0.43564480528164068,0,0.085119647624752007,-1,0,0.46810906687779502,-0.79316366408310268,-1,0.32951388071547688,-0.1460562831912755,1.7831567904784571,0.46040910354664882
IC,03238500,0.074738531297333405,S2,-0.0021727799243292001,0,0.0512643168890786,0,0.24333507314162681,-0.64075738217299538,-0.57686537510916591,0,0,-0.31102868665269318,0,0.1836127573557442,0,-0.23147535342885611,0,0.99459626010671554,0.25680365010623263
IC,03241500,0.077946751954855301,S2,-0.0183065587763485,-0.028109712306142998,0,0.22871530053796249,0.23061099423433901,0,0,-0.059815031875024703,-0.1182107676093069,-0.0080959306265316004,0,0.15896579716144771,0.40318919904734352,-0.014569752381178301,0,0.55881884870846121,0.14428640630631148
IC,03280700,0.058446084784334301,S2,-0.067953200561070098,0.069720682547099497,-0.27788876367287391,0,0,-0.77853633224523955,0,-0.036497502859850803,0.18236136299912289,0,0,0.1067128437524828,-1,0,0,1.3186337482767834,0.34046976978820298
IC,03281500,0.044067880842997002,S1,0.0291254009824994,0.090119330730189795,0,0,-0.52351933389328076,-0.69624555212657746,0.25367287332305838,0.037676291031282901,0,0.042254148544730002,-0.23661032530624451,-0.4270230813559347,-0.61985656830725111,0,0,1.2074395680657197,0.31175955591136062
IC,03285000,0.0446468108120254,S1,-0.0083509196826677002,-0.059918324965158302,0,0,-0.021949741164568298,0,1,-0.90953824283918605,-1,-0.3616771609107437,0.1888374925505297,0,-0.12232973730836311,0,0.32802645754089438,1.7664759943583586,0.45610214050834064
IC,03291780,0.067368653261533101,S2,-0.084827478562566103,-0.1521518435171923,0.132572358744209,0,1,-0.37589557099517068,-1,0,1,-0.092093350289677994,1,0.2431069446360653,0.94778052748266917,0,0,2.2704820843104971,0.58623595335979062
IC,03338780,0.072550319375576905,S2,0.0016819854148140999,0,0,0,0,0.48001368698556429,-0.025155758035442701,-0.017707618740411601,-0.030872710976747202,0.0134155998937113,0,0.026788697075398198,0,-0.023604922031414101,0,0.48349795235437448,0.1248386344929253
IC,03340800,0.073228668042685796,S2,-0.0386185054527916,0,0,-0.024758291277780099,0.16791788440498431,0.38428045893453039,0,0.051747164862146103,-1,0.098782299091276199,0,-0.19514104783978031,-0.3225839584551205,-0.49577456818911292,0.024616130712197998,1.256561489071002,0.32444278137717225
IC,03346000,0.0621069652969444,S2,0.2386804036562678,0,0,-0.31554007959130809,-1,0.90566322224704476,1,0,0,0.14820622496101399,0,-0.38430238796766741,0.22075513136930339,0,0,1.7874971293933966,0.46152977423561259
IC,03364500,0.080417057581499404,S2,-0.20819018123010979,0,-0.043080437193535298,1,1,-1,-0.6737945084294068,-0.79593365447107034,-0.64644276600616024,-0.2247654812593872,0.067035901127744005,0.1212643224821731,-0.39448320490203748,0,0,2.1853906094158599,0.56426542901504684
IC,03366500,0.059067129172147001,S2,-0.20300997258783249,0,-0.1019377961999685,1,0.7145713194937785,-1,-1,0.15204337189484701,-1,0.311333799268045,0,-0.32898989930838513,0.18363298166921169,-0.57393469580722223,0,2.2701583460776749,0.58615236450750718
IC,03368000,0.067085866366636299,S2,-0.034177124792782197,-0.0004662740826513,-0.094390413455039804,0,0,1,1,0,0,-1,0,0,0,0,0,1.7349575912462054,0.44796412381817924
IC,03384450,0.049672530624243601,S1,0.0075344965098574999,0,0.19039807801315259,0,0,0,0,0,0.99008159101242965,1,-0.36948711108246862,-0.34765576338034249,0.52738081772907963,0,0,1.5975248153273529,0.41247913366106109
IC,03439000,0.037466091820604903,S1,-0.024669294214081899,0.18943820244837201,-0.23472004264092339,0,0,-1,1,0.26839263558203569,0.70011409802340896,0.44587875736000221,0,0.60765404155289848,0.071846902061609805,0,-0.2863237306582907,1.8190595973418393,0.46967916841758084
IC,03455500,0.077431416620489704,S2,-0.0137845273058648,0.81767190593649286,0.035110516599869301,0.94569215297149756,-0.46331729942211142,-1,1,-0.1071990974911019,-0.53256758440810492,0.25047425940040918,0,0.0154854534450853,-0.0075518901034499,0,0,2.0340011649117473,0.52517684252464547
IC,03456500,0.063873676649555802,S2,0.018544916583243198,0.0143424713907745,0.1214282152312612,0,-0.16615112251948069,0,-0.34695266797250668,-0.053280708842102703,-0.19438780681119641,0.2335945974277896,0.23425117759057221,0.024848689730782501,0.0084676153232821003,0,0.13583921611984309,0.57661402623150448,0.14888110138561489
IC,03460000,0.077253343718732007,S2,-0.0077355691815540004,-0.099940710257207396,0.0087565601431381992,0,0.45872632540877623,0,0.79863186250197504,0.0038810605086608998,-0.023496214543261,-0.099030040159330396,-0.033039639343709098,-0.097147814813859104,-0.031854668067225998,-0.2693229117684573,0.3481420447345499,1.0363509003401601,0.26758465185630015
IC,03463300,0.0849163900758962,S2,0,0.072345809514191201,0.13482624277174449,0.38660983050608072,-0.2118920351781298,-1,0.72610974319150212,-0.00043686744097389999,-0.1061247471632025,0.036413774399007601,0,0.022386011976712,-0.011377843345449201,0,0,1.3259834053632495,0.34236744308795092
IC,03471500,0.083871169608870699,S2,0.026857806405924702,-0.0088561387718712001,0,0.11474186051712131,-0.019788368502240399,0,0.95655752476749822,-0.1205619296789267,0.1533675725700844,0.41850712979113208,-0.20233153153607489,0.50662180133573875,0.36588643475425242,0.65320570525363275,-0.26414643063254323,1.4389204167334848,0.37152765403510818
IC,03473000,0.083266733051582401,S2,-0.036994797240902801,-0.27366111913192148,0,0,0.15238797343506891,0,0,0.031726614896616302,-0.27781648691090421,-0.14588000142495061,0.14621192294023069,-0.74778332787804402,-0.43577222587465331,-0.23379835195083409,0.13461620372443231,1.02087664646089,0.2635892166850069
IC,03479000,0.090417123752087797,S2,0.0002069963609172,-0.0010681223470702,0,0,0,0,-0.3405089736402826,-0.010021036291953601,-0.1003289126622207,-0.17529819163429261,0,-0.29388418727103388,-0.2005904444530559,-0.52644786604967797,0.21763552767616259,0.77971811140050717,0.20132235067936424
IC,03488000,0.081549051514082205,S2,-0.0444165168381963,-0.42094200426041362,0,0,0.092839216117821394,0,-1,-0.045202530458925402,0.36490338683372059,0.091755905895138407,0.22221262410659451,0.58417502126784171,-0.40915009718972778,-0.1679099868032598,0.017684256427666401,1.3849007975761611,0.35757984834412271
IC,03498500,0.034370778926631401,S1,0.0014531560208092,-0.0065986545980476,0,0,-0.019094693521813901,0,-0.2185456612059708,-0.031548891891684402,0.0062839950195698003,0.0373489297145599,0.031576546077045298,0.16466250527740159,-0.0041185097865725001,-0.1015784100658494,0,0.29840942579306778,0.077048982429857971
IC,03500000,0.029248917912040501,S1,-0.034219643722332597,0.034146538627266701,-0.14992220332236239,-0.4073361081919184,0,0,0,-0.2094075798021601,0,0.059396443873223501,0.34501245495005117,-1,0.036694069376543903,-0.0055571555747577998,0.203689011228434,1.183222700212192,0.30550678751842603
IC,03500240,0.029394718558517,S1,-0.007372024083209,0.0064206940894609996,0,0.089652110142625405,-0.0241926939347957,0,-0.76298470411226538,0,0,0.034486868513056997,0,-0.0011417647851619001,0.00013331753749839999,0.43264637224375291,-0.12526522567137591,0.89158787773960413,0.23020700014439341
IC,03504000,0.058991229141726199,S2,-0.0161911100016899,-0.0181728892092912,-0.17883263534634961,0,0,0.54856878336464732,-0.55835230640698774,-0.17153878316342611,0,0.42856901656408608,0,0.86082200752568383,0.076316860958839397,0,0,1.266962617269132,0.3271283411300473
IC,03574500,0.0200681785915394,S1,-0.039798529256015402,0,0,-0.15057145499782121,0.35122069556896801,0.25186716643330048,-1,0,0.92860046279187403,-2.8861391948242776e-05,0,0.0257122036999607,-0.87245176498115273,0,0,1.6837994988959617,0.43475516117176355
IC,03592718,0.014910912031414401,S1,-0.000236243872982,0.030980539880630299,0.2086088011281802,0.77845670134987144,-0.3989247407307871,0.067704696013647203,-0.2389705892531446,0.095341592188714297,-0.13176325603265701,-0.092791749716216496,-0.24254051783279151,0,0.088873798899616802,0,0,0.98645348252352749,0.2547011939747954
IC,03604000,0.025599076093284299,S1,-0.2761696739549182,-0.1757521439491288,0.047363524432201397,0.77666616910282427,1,0.3168489059224604,-1,-0.57975799184407695,0.080422631175562906,-0.49465423026339611,0.2390815026882725,0.89555738909166738,-0.66200162605458257,0.88268912917309328,0,2.3402659177427294,0.60425406167429385
IC,04015330,0.19607939008931791,S3,-0.0566028911225505,1,0.21197751932869671,0,-0.0013825495441627,-1,0,-0.13644036673056861,-0.56220557179592734,-1,0.38627829850922052,-0.67477048385210925,1,0.1995693517419683,0,2.2421385777848961,0.57891769144333904
IC,04024430,0.16086675873940001,S3,0.00419633097239,0.82303901413561265,0,0.1158282650168625,-0.086274036075520297,0,0,-0.23659298362929251,-0.98946370712101117,-0.13315231619314011,-0.1037934875016254,0.075025286119647996,0.56884399878827663,0,0.017694833940328201,1.4461372393002985,0.37339102960936171
IC,04027000,0.2350000847309229,S3,-0.0036666636882319,0.83296238542966838,0,0.57012849092722828,0.2200029407007307,0,0.0248676063768258,-0.33279194641955151,0.97713117011551198,0.1125899643033569,-0.118632391059225,0.30841687600042372,-0.56629257455375182,0,0,1.6049922631508187,0.41440722039832484
IC,04040500,0.30960760043406688,S4,-0.062373137783462498,0.74898269690304986,0,0,0.239647943153877,0,-1,-0.36052632638559878,0.96496236383630762,-0.6633780676904123,0.037516517055425899,-0.8223709460557026,0.0104750196050562,-0.23358787863554001,0.059375188925543401,1.9645352070337052,0.50724080932531201
IC,04043050,0.299401075000363,S3,0,0.69106121844144752,0.14100905170947181,0.076768900077123503,1,0.73554602078205567,-0.7693384142443489,-1,0,-0.62046229592119295,0.6167293404425338,-0.4799268022958712,-0.086550327538370497,-0.1197760089790732,-1,2.3777610678420853,0.61393526780085061
IC,04045500,0.30007981527701788,S4,0,0.85772521744865404,0,0.2985431727431162,-0.75555096774890407,0,1,0,1,-0.091657477265661105,-0.29420348657202322,-0.1999126728566516,0.61054876675032532,0,-0.61632619539583755,2.0695959694189479,0.53436738152917196
IC,04057510,0.25313469288636892,S3,-0.0088242686822550993,0.53750858301154314,0,0.13910281832742069,0.51637966679739122,0,-1,-0.1129508237515284,1,-0.5128633646201658,-0.35286514079926551,-0.026674673508837999,-0.97012064678965082,-0.28631821938317181,0.060800798623479098,2.0007028498061867,0.5165792545339386
IC,04057800,0.33424673648474801,S4,-0.0032178961774329,0.2193851407427175,0,0,0.1011336220464395,0,0.49977424612413818,-0.52226429484555181,0.33753205673335862,0.090908863231464201,-0.045565382099312497,0.65475213639667607,0.67176086555653547,0.085543444447879993,-0.042604601073473199,1.2626428091169228,0.32601297146122615
IC,04059500,0.235319790957285,S3,-0.0062964134595508,1,-0.23640521282960869,0,-0.76565809542517893,0,0,-0.55101291629639215,-1,-0.064309492135715698,-0.092940399270942303,0.46688886362441723,-0.6451763011256596,-0.0074276683155593999,-0.0293257618706316,1.8957059614199179,0.48946917452569744
IC,04063700,0.21196610998486901,S3,-0.030024437430779,0.52147778951132384,0,0,0.39718884885861222,0,1,0.20734693798408721,-1,-0.4778559977142357,-0.3118402231736036,-0.86373020551987212,-0.98231115180736805,-0.0920166258412317,0.029751091588264899,2.1259116207548479,0.54890802017948959
IC,04074950,0.20327298331476901,S3,0.075138519772152301,0,0.26481743710064781,0.69834154395235282,0.2167748141601836,0,0,-0.72059607523843194,0.69805291264528124,-0.28642290043481999,-0.1943344210895368,0.1052329676568487,-0.080185274836100898,-0.1109831371790274,0.59101002380949752,1.4546135509437366,0.37557960386484834
IC,04105700,0.15457894366362401,S3,-0.0037629355113445,1,-0.22233446039221019,0.024125141999225601,0.25846233959500658,0,0,0,0.30027445880164122,0.2473506014858908,0.54480813769565317,-0.0041595072053472997,-0.0029218411222952999,0.29792718067040741,-0.047258848747565002,1.2868622286062015,0.33226639868367863
IC,04115265,0.17692366303835991,S3,-0.020495053910207499,0,-0.10072086363968021,-0.26266579565005149,0.3706280770183038,-0.023412704697416201,-0.38709449014257208,-0.20294519981020431,-0.97710158479141396,0.18222821697727951,0.2098065276444542,-0.2927394321292438,-0.078885549581456604,0.14148993202292379,0,1.2459504000876851,0.32170300998267148
IC,04122200,0.175430988197981,S3,0.0188813778095911,-0.1028854533328251,0,0.21339465982647771,0.58033590752675135,0,0,-0.73225552272617245,0.20116257239695051,-0.33567890155307872,0,0.1028361931761041,-0.070188196409001202,-0.23663352304733831,0.0957190308220916,1.0785513654993362,0.27848076510721315
IC,04122500,0.18431791306315101,S3,0.025939977180002301,1,-0.26403880902731058,-0.4255734105984203,0.43846765417225131,-0.24340726526586989,0,0,0.87630285924196383,0.1396277962831918,0,-0.10822526892892941,0.017857598058598202,0.19745940905940859,-0.1104501121996626,1.5341534324184363,0.3961167129522366
IC,04127918,0.29025406037326201,S3,-0.039716547922232698,0,-0.018026555311339398,0,0.48377900303295213,0,0.94943813725460924,-0.75155704629337883,-0.579441317435481,0.87585143650891351,-0.0190820121036155,0.45010466083027573,-0.22572590257630251,0.60757907902792707,-0.34838892282108502,1.8840172305319924,0.48645115718788173
IC,04127997,0.26806161510467302,S3,0.25127017642008648,0,0.0022241688826451001,0.91758067210658978,0.54784541549137955,0.60896422210710743,0,-0.075098331948119504,0.90010771519873567,-0.68014870114154458,0,0,-0.0318617014282329,0.084477932014468501,-0.046594195675222098,1.6925798603205078,0.43702224074316015
IC,04161580,0.15767314702308591,S3,-0.045991306791507897,0.404964842257591,0,0,-0.20160830145479611,0,0.34730400519315408,0,0.20388251070667721,-0.89495845660217521,-0.34902939933400751,0.014941433212797599,-0.68246049940673414,-0.18626380045625071,0.68639010671152834,1.5044996189590327,0.3884601312402492
IC,04185000,0.12520344899268601,S2,-0.0133774493837717,-0.058340789391511001,0,0,0.36925515345508492,0.2050203961023967,0,-0.068503307067337801,-1,-1,0.3086981326493573,-0.85196087626163208,0,-0.18875728565363781,0.039841101056136197,1.7449947094795177,0.45055569660228145
IC,04196800,0.099311648741759004,S2,-0.00025668738690860001,0,0,0,-0.0025667442169923999,-0.0040813849237686002,0.70045778910551104,0,-0.79720912718240977,0.1104193242253543,0,0.24886353582999551,-0.52264175196776397,0,-0.0066515464434087996,1.2138908308191969,0.31342526479177563
IC,04197100,0.11186376081024101,S2,-0.0158734409183574,-0.0152049436035423,0,0,0.16300932829345499,-0.11195528243947959,0,-1,-1,-0.21749470110192221,0,0.056569778433340101,-0.59582436109838155,-0.26559078820389531,0.0388850514429274,1.5865530091791935,0.40964622549508528
IC,04197170,0.10758495614117,S2,0.0135725107769225,0,0,0.1830786481596911,-0.40518253739882121,0.419639334751648,0.78290050093938846,0.092425916394835703,0.140381420126031,0.35565570139605912,0,-0.0232529119724206,0.16329002215541791,-0.53966665201096176,0,1.2083419029118585,0.31199253776681379
IC,04213000,0.16222733846553891,S3,-0.0616484938207391,-0.1427148900941945,0,0,1,0,-1,0,0,-0.56258270205543048,0,-0.36719270543246468,-1,0,0,1.8642687188867828,0.48135211340692974
IC,04213075,0.1606550708486239,S3,-0.011832547140137799,0.019627708994953901,0,0,0,0,0.15961931226703019,-0.0342940184963803,0,-0.061317389247757301,0,0.087548408887078794,0.035885610512316202,0,0,0.19972977707419023,0.05157000669000391
IC,04216418,0.22539387678926401,S3,-0.022837808851126701,0.0216843339198153,-0.0577642534893726,0,0.46073367086942291,-0.74449779304198682,0.89106000393171314,-0.20126363613113341,0,-0.25862207524093778,0,-0.3113757772836282,-0.48464998772064899,0,0,1.4156630280766331,0.36552262210549086
IC,04221000,0.20721475316622401,S3,-0.053315126555105799,-0.65994871307727854,0,0,0.84750982098438943,-0.022176156575752701,-0.89994501783211622,-0.18355951577552959,0.032404717968394697,-0.12779306511623911,0.76540234252236161,0,0.74108003323946625,0,0,1.7757128458715794,0.45848708531381366
IC,04224775,0.20465019058735701,S3,0.0173431744814866,0.87577310090220395,0,0,-0.080817329487697098,0,1,-0.18266332390101331,0.75937698751574012,0.0165161259686031,0.055887175908714198,0.2499877106890159,-0.45406243705604432,-0.28243238915824848,0.34567918721086499,1.68972036615021,0.43628392252315079
IC,04233000,0.16953232937769691,S3,-0.020208766854565598,0.57416620476099467,0,0,-0.1345310651470524,0,1,-0.39683779384415541,0,0.81331657067781138,1,0.75582161634759726,-1,0.34879192337842091,-0.0179553330379006,2.2046275029437634,0.56923237356613587
IC,04256000,0.27970358450698901,S3,-0.011768708951184001,0.6757637234435363,0,0.023879948329471198,0,0,1,-0.21896203618912791,-0.18608397401620461,-0.62665193325288315,0.58717818467196115,-0.74765334275260142,-0.77318844168821532,0,0,1.853163170456462,0.47848467313218757
IC,04296000,0.27331782642230701,S3,-0.087815298019781607,1,-0.32486820037965569,0,0.074630866037285498,0,0,0,0.79201602732713428,-0.1454784562325328,-0.17602227706731541,-0.092984428239760705,0.1225516863367038,0,0.0016986436122848,1.3497873003750185,0.34851358235164764
IC,05057200,0.141789208175196,S2,-0.52719034317217495,0,0,0,-1,0.48781988337179483,0,0.52625074748916345,-1,-0.38480887979723222,0,-0.091466624237346403,0,-0.38054049984896932,0.28131550366387892,1.7813565751210263,0.45994428994005437
IC,05120500,0.19176626992326001,S3,-0.88263727491303945,0.067769694147490803,0,1,0.2554341965073893,-0.30217509784710161,0.35012200574900543,0,0.15703347014891089,0,-0.32488401089563462,0.096832771358146899,0,-0.46291042933102872,0,1.5545593942978597,0.40138550965372666
IC,05291000,0.14887450091553101,S2,-0.16734582545364141,-0.0133729730295184,-0.0598439078003416,0.35167190491083938,0,-0.0109485391381372,0,-0.29997733981729541,0.1956284539702618,-0.70566086012503737,0.137137309981821,-0.73325546987250456,-0.16768437084214599,0,0.031848939423525298,1.169347907678161,0.30192433149066705
IC,05362000,0.174430982504896,S3,-0.0137683247416833,0.1196022369530149,-0.1227012035140045,0.69076007927793581,-0.42813610053522821,-1,-0.27767172365342541,-0.1992145727826565,-0.22593385927664161,0.018914917842130102,-0.035359172769196999,-0.31733777446125561,-0.65309931402423027,-0.022806276196717601,0.0011713265523401999,1.545058418419085,0.39893236823031247
IC,05393500,0.19616986570514991,S3,0.00091654564192360005,-0.24615443008283941,0.2200292394901773,0,1,0.14866133834243681,-0.33929067707696497,-0.2022259815925849,0.3408326763152717,-0.076615053952782106,0.16063659128099361,0.34503609779878452,0,0,0,1.2465994615012268,0.3218705969190257
IC,05399500,0.15695825592339691,S3,-0.19724690132227291,-0.16925297685761051,0,1,1,0.52007461776107267,0,-0.116806856944055,0,-0.1346504405189877,0,0,-0.15119330363882241,-0.2311057124965486,0,1.5639930839586831,0.40382127785037053
IC,05408000,0.140156645371,S2,0.0083892239742803,-0.014292936782168499,0,0,0.048676535795390101,0,0,-0.46121534300634509,0,-0.0039646033971524998,0.021045471695221599,0.81570323427817837,-0.0064854905391041997,-0.0081444377941719999,0,0.93877710597756803,0.24239120648346107
IC,05413500,0.124159245932601,S2,0.00061240959472769999,-0.063931749074059102,0.0863014192686411,0,0.37177055279380028,-0.094850573284971595,0,0.0013318316836419999,-0.0096367351021061001,-0.051721732771179897,-0.0288495381894486,0.2174465082246145,-0.019467472884219201,0,0.041497699938027197,0.46014307905632867,0.11880843213718426
IC,05414000,0.1235422937696159,S2,-0.0082114080427035004,0,-0.0065181756621236001,0.48339148592430198,-0.27183166538276499,0,0.0318528913595751,0.083605258306328395,-0.024493861199585,-0.29535636572624618,-0.7026176677487872,-0.7692759469428998,-0.021216596372868299,0,-0.068539928339243605,1.2223397277503623,0.31560676059899073
IC,05444000,0.113352332875094,S2,0.0034205241235796,0.015487124231252199,0,0,0,0,-1,-0.21022272553588209,0,-0.1963053702224429,-0.13237337451720971,0.1860695249529731,-0.0153267989084937,-0.058061619135711097,0,1.0671136699016091,0.27552756480261403
IC,05454000,0.102381239516297,S2,0.0022992479816992002,0,-0.023234206641494198,0,0,0,0,-0.060432207059182598,0,0,-0.47782087873225942,0.53504257338976424,0.6729051348264905,0,0,0.98568850785501805,0.25450367836470156
IC,05458000,0.122540965691067,S2,-0.027376656511887101,0.027373183509647601,0,0,0,0.36103229689064492,0,-0.0406614412143467,-0.18297192576116819,0.5562961181673447,-0.19002172911757029,-0.1760447303862889,0,0,-0.0027891465900874001,0.737257299302018,0.19035901613777151
IC,05466500,0.107102802145215,S2,-0.00068002949535789995,-0.0035479796849524001,0,0,0,0,0.33265204283514133,-0.022188921310122699,-1,0,-0.64158225653579826,0.098077245754316505,-0.30262046984964708,0.016544704560883,-0.018734465529740799,1.2746033009086755,0.32910115716268673
IC,05487980,0.096451916764193804,S2,0.0011054327984343,0,0,0,-0.0089093980022420995,0,0,0.099510653014245207,-0.3168451650457344,0,0,0.065394904193782202,-0.30757192365700958,0,0,0.45743940554700979,0.11811034663883931
IC,05488200,0.10182137585369,S2,0.00024514541550060002,0,0,-0.44561074269159973,0.38813218579248931,0,0.28805418346173173,0,1,0,0,0,-0.076008972795923502,-0.040658817649581902,0,1.1998421995222739,0.3097979237884429
IC,05489000,0.097742468170802801,S2,-0.2297785024292881,0,-0.17404844718692691,1,0.90364936960447961,-0.65083937498197908,-0.83256608640777874,0.087199574205548996,-1,0,0,-0.051558273855251698,0,-0.1072123359125932,0,2.0095242949297965,0.51885694187082021
IC,05495000,0.096562358958928701,S2,0.0011589204433480999,0,0,0,0,0,0,0,0,0.54419340938056915,0,0.30099915168182279,0,0,0,0.62189090620704424,0.16057154152651473
IC,05495500,0.075832497098455603,S2,-0.0061132757873537001,0,-0.0790204459353607,0.073730895060099499,0,0.98904272562495077,-0.83384390523218022,-0.22979589085931371,0,0,0,-0.077779895021551707,-0.5483968468193513,0,0.036881155062232801,1.4304454565040376,0.36933942871321357
IC,05501000,0.080596593308346703,S2,-0.0075756707263440002,0,0,-0.27177710113986442,0.24320261520286629,0,0.28293286898018688,0,1,-0.94581343694142439,-0.54441407205444925,0.55144294877682365,0,-0.0334338201518668,0,1.6459877245342074,0.42499220301218843
IC,05503800,0.083284385798275407,S2,0.0176734002152262,0,0,0,0,-0.041645409904140299,0,0,0,0,0,0.0210492672182119,-0.2039875713234241,-0.030645268637999299,0,0.21222587645242341,0.054796485675633909
IC,05507600,0.074263389299809704,S2,0.0021610402471905999,-0.00082543892634490005,0,0,0,0.3448684054388037,0.90956072355858597,0,0.29590849901933941,0,-0.43656745566095723,0,0,0,0,1.1065230505908374,0.28570302314219603
IC,05508805,0.075793058486454901,S2,-0.13224734752647921,0,-0.38894616536296472,-0.0080047720556998998,0,-0.0054901207523107001,0.25643726017904211,0,0,0.50840666918616773,1,-0.59265561616121365,-0.50230450804378268,0.0079429678415384002,0,1.4480033483620318,0.37387285689724836
IC,05525500,0.0775662992910571,S2,-0.048089672728370697,-0.0232163389462367,0,-9.1393404241357779e-05,0.1566465580950234,0,0,0.035656579100528302,0.5975976113396867,-0.71372580725122914,0.032167530694706299,-0.088944667994361001,-1,-0.078892388716419196,-0.00081473190011150005,1.3821574327704149,0.35687151459710764
IC,05556500,0.10698781455937301,S2,-0.026859733100842501,-0.079669812006082197,0,0.0033155733847969001,0.59416279859200338,-0.2660327208143059,-1,-0.026278621766154499,0.11296720373141531,0.048553177813966703,0,0.1158690634346206,0.818553412772838,-0.057623427250248001,0,1.460639555796277,0.37713551162738534
IC,05584500,0.086476558666704201,S2,0.0045446770812448004,-0.0049566484748629,0,0,0,-0.0043741655583129004,-1,0,0.0022989211233555998,1,-0.93911466043516356,0.74548588930012016,0.16216273075031701,0,-0.0021583129761214002,1.8611976270578268,0.48055916090638173
IC,05591550,0.069251605496358504,S2,-0.16475173566214221,0.027169098832255701,0,0.1238661030274496,1,-1,0,-0.2327288051189558,1,-0.40389583631815812,0.65809898300349901,0.13209978026547001,-0.031053308357408198,0.089099290341148496,-0.4351670220533575,1.9772042385904249,0.51051193920742877
IC,05592050,0.074088928749531199,S2,0.034773027601282001,-0.0117085475036042,0,0,0,0,-0.80233861144825835,0.0051865305473255,-0.1568245120991115,0.312159086258263,0,0,1,0,0,1.32934480996533,0.34323535402419908
IC,05592575,0.063880192405021505,S2,0.070174596717393706,0,-0.1145637545164976,-0.44093718154996642,-0.69890634259872741,0.085235393682379798,1,0,0.91672986120308042,0.94952250517028436,-0.1824577112992703,-0.34005976312239322,-0.80542125528306097,0,0,2.0610268211799068,0.53215483696777266
IC,05593575,0.0547473552431735,S2,-0.0036033313826574001,0,0,-0.096826582285757107,0,-0.61259376155135681,0,1,1,0,0,0,-0.93205758157810525,0,0,1.8037158376814959,0.4657174267087329
IC,05593900,0.073433925873910399,S2,0.02119957467226,0,-0.0029861786847594999,0,0,0.10277091854518,-0.058907830546274902,0,0.99510275914666424,0,-0.52557112387383154,0.57804829526640811,0,0,-0.0688270029861862,1.2727222120083699,0.32861546209711212
IC,05595730,0.056671646693579901,S2,-0.2061004912544436,0,0,1,0.80292070793746895,-0.64234105001886743,0,0,0.90019604069582071,0,0,0,0.6875270434686932,0,0,1.8392409976549304,0.47488998357196399
IC,06221400,0.71482675240544402,S5,0,0,-0.98376816469304362,0,0.4757852563911662,-1,0.57345197097271172,0,0,0,-0.068673592162262501,0,0.047871657700297901,0.7765304322320119,0,1.7700355491145068,0.45702121359437231
IC,06224000,0.69390135093610406,S5,0,0,0,0,0.42536136673578451,-1,0,1,-1,0,0.0489453312602003,0,-0.33163287458860552,-0.39967302861567261,-1,2.1102243556253044,0.54485758573987209
IC,06278300,0.73286223533475703,S5,0,-0.72628747246963954,-0.35967890050481638,0.94984033683966684,1,0,1,0.1486976074696772,-0.24479911465571491,0,-0.019980095084167399,0.93328488476685822,0.58188326582817151,0,1,2.4189056761292966,0.62455875997969046
IC,06280300,0.66677348891514587,S5,0,-0.79889013426337885,0,1,0,-1,0,0.74595775298041656,-1,0,-0.94326757750494283,0,0.23764432729887369,0,1,2.4780853425425708,0.63983888414320522
IC,06289000,0.58364280643004385,S5,0,-0.059853665788323102,0,1,0.063575979462196605,-1,0,0,0,-1,-0.30315339381777018,-0.96430100241392325,-0.3553764032212593,0,0,2.0385522210331248,0.52635192016236221
IC,06291500,0.40477281669443088,S4,0,0.081739912103596601,0,0.027578536047613501,0,0,0.1308755596940904,0,-0.019765614192853002,-0.2397466334918576,-0.89387150644471736,-0.097791200668845002,-0.047692389524709403,1,1,1.7009654557815552,0.43918739218107145
IC,06311000,0.57382796016243987,S5,0,-0.060437278878398899,0.2477097959835661,0.30525278535668648,-0.034217539586391198,-0.76272902349137861,-0.20288567083501791,0,0.54719006109281154,-0.0825304982986199,-0.14839004044116691,0.28177728871891899,-0.32970775342129438,1,0.29422223333712588,1.5444096882945881,0.39876486683242185
IC,06332515,0.17391461539417491,S3,-0.076092640630117794,-0.55684389837768911,0,0,-0.020908957756225699,-0.33573154393666871,0.15106139587732181,-1,1,-0.81225235440255716,0,0.77343155717108247,0.98280740624992724,0.76561221040557081,-1,2.5023709421094784,0.64610939898822495
IC,06339100,0.16034927400429491,S3,-0.82599856406099381,-0.91783149717117396,-0.068860874262430496,1,-0.31445549979828019,0,1,-0.091481278160185295,-1,0,0.31684229854038898,0.077138017547898896,0,0,0.029551375194636301,2.178048160696445,0.56236961690766851
