paradigm,structure,kge_threshold,ct_threshold,denominator_type,numerator,conditional_denominator,conditional_prevalence,conditional_ci_low,conditional_ci_high,all_valid_denominator,joint_prevalence,joint_ci_low,joint_ci_high,n_kge_pass,fraction_kge_pass,n_ct_acceptable,fraction_ct_acceptable,n_timing_large,fraction_timing_large
dPL-MLP,TGD,0.4,15,structure_specific,61,484,0.12603305785123967,0.0986589601237103,0.15408945071868582,531,0.11487758945386065,0.0903954802259887,0.14124293785310735,484,0.911487758945386,445,0.8380414312617702,86,0.16195856873822975
dPL-MLP,TGD,0.4,15,common_all_structures_pass,37,423,0.08747044917257683,0.06264501160092807,0.11445798032637743,531,0.0696798493408663,nan,nan,423,0.7966101694915254,386,0.9125295508274232,37,0.08747044917257683
dPL-MLP,TGD,0.4,20,structure_specific,36,484,0.0743801652892562,0.05275527263374486,0.09795918367346938,531,0.06779661016949153,0.04797551789077213,0.0903954802259887,484,0.911487758945386,475,0.8945386064030132,56,0.10546139359698682
dPL-MLP,TGD,0.4,20,common_all_structures_pass,23,423,0.054373522458628844,0.035672526248806874,0.07755286077984724,531,0.04331450094161959,nan,nan,423,0.7966101694915254,400,0.9456264775413712,23,0.054373522458628844
dPL-MLP,TGD,0.5,10,structure_specific,105,456,0.23026315789473684,0.19003670975116504,0.26903390028298857,531,0.1977401129943503,0.1638418079096045,0.2297551789077213,456,0.8587570621468926,389,0.7325800376647834,142,0.2674199623352166
dPL-MLP,TGD,0.5,10,common_all_structures_pass,75,388,0.19329896907216496,0.15616095397054064,0.2322784810126582,531,0.14124293785310735,nan,nan,388,0.7306967984934086,313,0.8067010309278351,75,0.19329896907216496
dPL-MLP,TGD,0.5,15,structure_specific,53,456,0.1162280701754386,0.08887089127686473,0.14565217391304347,531,0.09981167608286252,0.07532956685499058,0.12429378531073447,456,0.8587570621468926,445,0.8380414312617702,86,0.16195856873822975
dPL-MLP,TGD,0.5,15,common_all_structures_pass,33,388,0.08505154639175258,0.058823529411764705,0.11315789473684211,531,0.062146892655367235,nan,nan,388,0.7306967984934086,355,0.9149484536082474,33,0.08505154639175258
dPL-MLP,TGD,0.5,20,structure_specific,29,456,0.06359649122807018,0.042465811965811964,0.08536756570698006,531,0.054613935969868174,0.036676082862523544,0.07344632768361582,456,0.8587570621468926,475,0.8945386064030132,56,0.10546139359698682
dPL-MLP,TGD,0.5,20,common_all_structures_pass,19,388,0.04896907216494845,0.03088252832438879,0.07161803713527852,531,0.035781544256120526,nan,nan,388,0.7306967984934086,369,0.9510309278350515,19,0.04896907216494845
dPL-MLP,TGD,0.6,10,structure_specific,85,405,0.20987654320987653,0.17302461580307357,0.247835452853598,531,0.160075329566855,0.12994350282485875,0.18832391713747645,405,0.7627118644067796,389,0.7325800376647834,142,0.2674199623352166
dPL-MLP,TGD,0.6,10,common_all_structures_pass,63,331,0.1903323262839879,0.15225773381603555,0.23053892215568864,531,0.11864406779661017,nan,nan,331,0.623352165725047,268,0.8096676737160121,63,0.1903323262839879
dPL-MLP,TGD,0.6,15,structure_specific,39,405,0.0962962962962963,0.07026581508515815,0.125,531,0.07344632768361582,0.05273069679849341,0.09416195856873823,405,0.7627118644067796,445,0.8380414312617702,86,0.16195856873822975
dPL-MLP,TGD,0.6,15,common_all_structures_pass,27,331,0.08157099697885196,0.053741713411524734,0.11010960646416279,531,0.05084745762711865,nan,nan,331,0.623352165725047,304,0.918429003021148,27,0.08157099697885196
dPL-MLP,TGD,0.6,20,structure_specific,20,405,0.04938271604938271,0.03049366450962917,0.07002536231884059,531,0.03766478342749529,0.022598870056497175,0.05273069679849341,405,0.7627118644067796,475,0.8945386064030132,56,0.10546139359698682
dPL-MLP,TGD,0.6,20,common_all_structures_pass,14,331,0.04229607250755287,0.02342439676904872,0.06586384117150097,531,0.026365348399246705,nan,nan,331,0.623352165725047,317,0.9577039274924471,14,0.04229607250755287
dPL-MLP,TGD,0.7,10,structure_specific,53,293,0.18088737201365188,0.1367690114068441,0.22603932057057055,531,0.09981167608286252,0.07532956685499058,0.12429378531073447,293,0.551789077212806,389,0.7325800376647834,142,0.2674199623352166
dPL-MLP,TGD,0.7,10,common_all_structures_pass,41,233,0.1759656652360515,0.13013833992094861,0.22403554815857976,531,0.07721280602636535,nan,nan,233,0.4387947269303202,192,0.8240343347639485,41,0.1759656652360515
dPL-MLP,TGD,0.7,15,structure_specific,22,293,0.07508532423208192,0.048403080013391366,0.1036833855799373,531,0.04143126177024482,0.026365348399246705,0.0583804143126177,293,0.551789077212806,445,0.8380414312617702,86,0.16195856873822975
dPL-MLP,TGD,0.7,15,common_all_structures_pass,16,233,0.06866952789699571,0.038725571898829116,0.09844859756831587,531,0.030131826741996232,nan,nan,233,0.4387947269303202,217,0.9313304721030042,16,0.06866952789699571
dPL-MLP,TGD,0.7,20,structure_specific,12,293,0.040955631399317405,0.020578439449217372,0.06500511474826542,531,0.022598870056497175,0.011299435028248588,0.035781544256120526,293,0.551789077212806,475,0.8945386064030132,56,0.10546139359698682
dPL-MLP,TGD,0.7,20,common_all_structures_pass,9,233,0.03862660944206009,0.017774178255372947,0.0647389846743295,531,0.01694915254237288,nan,nan,233,0.4387947269303202,224,0.9613733905579399,9,0.03862660944206009
dPL-MLP,TGD,0.8,10,structure_specific,15,116,0.12931034482758622,0.07104978354978354,0.19249294283697954,531,0.02824858757062147,0.015065913370998116,0.04143126177024482,116,0.2184557438794727,389,0.7325800376647834,142,0.2674199623352166
dPL-MLP,TGD,0.8,10,common_all_structures_pass,13,91,0.14285714285714285,0.07774416594641315,0.213563829787234,531,0.02448210922787194,nan,nan,91,0.1713747645951036,78,0.8571428571428571,13,0.14285714285714285
dPL-MLP,TGD,0.8,15,structure_specific,5,116,0.04310344827586207,0.00917087542087542,0.08006756756756751,531,0.009416195856873822,0.0018832391713747645,0.01694915254237288,116,0.2184557438794727,445,0.8380414312617702,86,0.16195856873822975
dPL-MLP,TGD,0.8,15,common_all_structures_pass,5,91,0.054945054945054944,0.012048192771084338,0.10270325679475162,531,0.009416195856873822,nan,nan,91,0.1713747645951036,86,0.945054945054945,5,0.054945054945054944
dPL-MLP,TGD,0.8,20,structure_specific,0,116,0.0,0.0,0.0,531,0.0,0.0,0.0,116,0.2184557438794727,475,0.8945386064030132,56,0.10546139359698682
dPL-MLP,TGD,0.8,20,common_all_structures_pass,0,91,0.0,0.0,0.0,531,0.0,nan,nan,91,0.1713747645951036,91,1.0,0,0.0
dPL-MLP,CN,0.4,10,structure_specific,95,494,0.19230769230769232,0.15609965635738832,0.22714026770775236,531,0.17890772128060264,0.14500941619585686,0.21092278719397364,494,0.9303201506591338,417,0.7853107344632768,114,0.21468926553672316
dPL-MLP,CN,0.4,10,common_all_structures_pass,82,423,0.1938534278959811,0.15618982368831053,0.23150270100086165,531,0.1544256120527307,nan,nan,423,0.7966101694915254,341,0.806146572104019,82,0.1938534278959811
dPL-MLP,CN,0.4,15,structure_specific,28,494,0.05668016194331984,0.03679484391206879,0.07942057275879627,531,0.05273069679849341,0.03389830508474576,0.07344632768361582,494,0.9303201506591338,488,0.9190207156308852,43,0.08097928436911488
dPL-MLP,CN,0.4,15,common_all_structures_pass,23,423,0.054373522458628844,0.0344376456569193,0.07794770625316338,531,0.04331450094161959,nan,nan,423,0.7966101694915254,400,0.9456264775413712,23,0.054373522458628844
dPL-MLP,CN,0.4,20,structure_specific,8,494,0.016194331983805668,0.0060910676297432345,0.028198830077237617,531,0.015065913370998116,0.005649717514124294,0.026365348399246705,494,0.9303201506591338,509,0.9585687382297552,22,0.04143126177024482
dPL-MLP,CN,0.4,20,common_all_structures_pass,5,423,0.01182033096926714,0.0023526773850651075,0.022342056650246297,531,0.009416195856873822,nan,nan,423,0.7966101694915254,418,0.9881796690307328,5,0.01182033096926714
dPL-MLP,CN,0.5,10,structure_specific,89,465,0.1913978494623656,0.15533905209739746,0.22842391304347825,531,0.16760828625235405,0.13559322033898305,0.198728813559322,465,0.8757062146892656,417,0.7853107344632768,114,0.21468926553672316
dPL-MLP,CN,0.5,10,common_all_structures_pass,75,388,0.19329896907216496,0.1543312941329602,0.2310243851964267,531,0.14124293785310735,nan,nan,388,0.7306967984934086,313,0.8067010309278351,75,0.19329896907216496
dPL-MLP,CN,0.5,15,structure_specific,24,465,0.05161290322580645,0.033292743849132014,0.07252249507920142,531,0.04519774011299435,0.029143126177024484,0.064030131826742,465,0.8757062146892656,488,0.9190207156308852,43,0.08097928436911488
dPL-MLP,CN,0.5,15,common_all_structures_pass,19,388,0.04896907216494845,0.0291005291005291,0.07049608355091384,531,0.035781544256120526,nan,nan,388,0.7306967984934086,369,0.9510309278350515,19,0.04896907216494845
dPL-MLP,CN,0.5,20,structure_specific,6,465,0.012903225806451613,0.004282655246252677,0.022567241172287013,531,0.011299435028248588,0.003766478342749529,0.019821092278719355,465,0.8757062146892656,509,0.9585687382297552,22,0.04143126177024482
dPL-MLP,CN,0.5,20,common_all_structures_pass,3,388,0.007731958762886598,0.0,0.017997290510177105,531,0.005649717514124294,nan,nan,388,0.7306967984934086,385,0.9922680412371134,3,0.007731958762886598
dPL-MLP,CN,0.6,10,structure_specific,82,426,0.19248826291079812,0.1556320430896766,0.23234195517712267,531,0.1544256120527307,0.12429378531073447,0.18455743879472694,426,0.8022598870056498,417,0.7853107344632768,114,0.21468926553672316
dPL-MLP,CN,0.6,10,common_all_structures_pass,57,331,0.17220543806646527,0.1340510033444816,0.21193299620733247,531,0.10734463276836158,nan,nan,331,0.623352165725047,274,0.8277945619335347,57,0.17220543806646527
dPL-MLP,CN,0.6,15,structure_specific,20,426,0.046948356807511735,0.028560413642960816,0.06690709545123806,531,0.03766478342749529,0.022598870056497175,0.05371939736346512,426,0.8022598870056498,488,0.9190207156308852,43,0.08097928436911488
dPL-MLP,CN,0.6,15,common_all_structures_pass,14,331,0.04229607250755287,0.02179856743535989,0.06549005681818182,531,0.026365348399246705,nan,nan,331,0.623352165725047,317,0.9577039274924471,14,0.04229607250755287
dPL-MLP,CN,0.6,20,structure_specific,3,426,0.007042253521126761,0.0,0.01629899170596845,531,0.005649717514124294,0.0,0.013182674199623353,426,0.8022598870056498,509,0.9585687382297552,22,0.04143126177024482
dPL-MLP,CN,0.6,20,common_all_structures_pass,1,331,0.0030211480362537764,0.0,0.009289452495974234,531,0.0018832391713747645,nan,nan,331,0.623352165725047,330,0.9969788519637462,1,0.0030211480362537764
dPL-MLP,CN,0.7,10,structure_specific,62,345,0.17971014492753623,0.14104197901049476,0.2233329285078131,531,0.1167608286252354,0.0903954802259887,0.14500941619585686,345,0.6497175141242938,417,0.7853107344632768,114,0.21468926553672316
dPL-MLP,CN,0.7,10,common_all_structures_pass,20,233,0.08583690987124463,0.04823596175672816,0.12366164383561642,531,0.03766478342749529,nan,nan,233,0.4387947269303202,213,0.9141630901287554,20,0.08583690987124463
dPL-MLP,CN,0.7,15,structure_specific,15,345,0.043478260869565216,0.023730186685452626,0.06601695718075028,531,0.02824858757062147,0.015065913370998116,0.04331450094161959,345,0.6497175141242938,488,0.9190207156308852,43,0.08097928436911488
dPL-MLP,CN,0.7,15,common_all_structures_pass,6,233,0.02575107296137339,0.008264462809917356,0.04888888888888889,531,0.011299435028248588,nan,nan,233,0.4387947269303202,227,0.9742489270386266,6,0.02575107296137339
dPL-MLP,CN,0.7,20,structure_specific,3,345,0.008695652173913044,0.0,0.02023121387283237,531,0.005649717514124294,0.0,0.013182674199623353,345,0.6497175141242938,509,0.9585687382297552,22,0.04143126177024482
dPL-MLP,CN,0.7,20,common_all_structures_pass,0,233,0.0,0.0,0.0,531,0.0,nan,nan,233,0.4387947269303202,233,1.0,0,0.0
dPL-MLP,CN,0.8,10,structure_specific,24,177,0.13559322033898305,0.08624237140366173,0.1854180527833222,531,0.04519774011299435,0.02824858757062147,0.062146892655367235,177,0.3333333333333333,417,0.7853107344632768,114,0.21468926553672316
dPL-MLP,CN,0.8,10,common_all_structures_pass,3,91,0.03296703296703297,0.0,0.06818181818181818,531,0.005649717514124294,nan,nan,91,0.1713747645951036,88,0.967032967032967,3,0.03296703296703297
dPL-MLP,CN,0.8,15,structure_specific,3,177,0.01694915254237288,0.0,0.03858606557377048,531,0.005649717514124294,0.0,0.013182674199623353,177,0.3333333333333333,488,0.9190207156308852,43,0.08097928436911488
dPL-MLP,CN,0.8,15,common_all_structures_pass,2,91,0.02197802197802198,0.0,0.056514938712972404,531,0.003766478342749529,nan,nan,91,0.1713747645951036,89,0.978021978021978,2,0.02197802197802198
dPL-MLP,CN,0.8,20,structure_specific,0,177,0.0,0.0,0.0,531,0.0,0.0,0.0,177,0.3333333333333333,509,0.9585687382297552,22,0.04143126177024482
dPL-MLP,CN,0.8,20,common_all_structures_pass,0,91,0.0,0.0,0.0,531,0.0,nan,nan,91,0.1713747645951036,91,1.0,0,0.0
