paradigm,structure,kge_threshold,ct_threshold,denominator_type,numerator,conditional_denominator,conditional_prevalence,conditional_ci_low,conditional_ci_high,all_valid_denominator,joint_prevalence,joint_ci_low,joint_ci_high,n_kge_pass,fraction_kge_pass,n_ct_acceptable,fraction_ct_acceptable,n_timing_large,fraction_timing_large
IC-CMA-ES,TGD,0.48,20,structure_specific,35,455,0.07692307692307693,nan,nan,531,0.06591337099811675,nan,nan,455,0.8568738229755178,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.48,20,common_all_structures_pass,24,392,0.061224489795918366,nan,nan,531,0.04519774011299435,nan,nan,392,0.7382297551789078,368,0.9387755102040817,24,0.061224489795918366
IC-CMA-ES,TGD,0.49,10,structure_specific,121,451,0.2682926829268293,nan,nan,531,0.2278719397363465,nan,nan,451,0.8493408662900188,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.49,10,common_all_structures_pass,89,389,0.22879177377892032,nan,nan,531,0.16760828625235405,nan,nan,389,0.7325800376647834,300,0.7712082262210797,89,0.22879177377892032
IC-CMA-ES,TGD,0.49,15,structure_specific,61,451,0.1352549889135255,nan,nan,531,0.11487758945386065,nan,nan,451,0.8493408662900188,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.49,15,common_all_structures_pass,42,389,0.10796915167095116,nan,nan,531,0.07909604519774012,nan,nan,389,0.7325800376647834,347,0.8920308483290489,42,0.10796915167095116
IC-CMA-ES,TGD,0.49,20,structure_specific,34,451,0.07538802660753881,nan,nan,531,0.064030131826742,nan,nan,451,0.8493408662900188,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.49,20,common_all_structures_pass,24,389,0.061696658097686374,nan,nan,531,0.04519774011299435,nan,nan,389,0.7325800376647834,365,0.9383033419023136,24,0.061696658097686374
IC-CMA-ES,TGD,0.5,10,structure_specific,120,449,0.267260579064588,0.2242152466367713,0.3044464268945441,531,0.22598870056497175,0.18832391713747645,0.26087570621468925,449,0.8455743879472694,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.5,10,common_all_structures_pass,88,382,0.23036649214659685,0.18844414054281505,0.2709466686779619,531,0.1657250470809793,nan,nan,382,0.71939736346516,294,0.7696335078534031,88,0.23036649214659685
IC-CMA-ES,TGD,0.5,15,structure_specific,61,449,0.1358574610244989,0.10508630353585048,0.16831218104321566,531,0.11487758945386065,0.08851224105461393,0.1431261770244821,449,0.8455743879472694,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.5,15,common_all_structures_pass,42,382,0.1099476439790576,0.08120283018867924,0.14229168468390557,531,0.07909604519774012,nan,nan,382,0.71939736346516,340,0.8900523560209425,42,0.1099476439790576
IC-CMA-ES,TGD,0.5,20,structure_specific,34,449,0.0757238307349666,0.05107151698954014,0.09822573653607568,531,0.064030131826742,0.04331450094161959,0.0847457627118644,449,0.8455743879472694,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.5,20,common_all_structures_pass,24,382,0.06282722513089005,0.038948224213310303,0.0869048129795282,531,0.04519774011299435,nan,nan,382,0.71939736346516,358,0.93717277486911,24,0.06282722513089005
IC-CMA-ES,TGD,0.51,10,structure_specific,118,447,0.2639821029082774,nan,nan,531,0.2222222222222222,nan,nan,447,0.8418079096045198,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.51,10,common_all_structures_pass,85,377,0.22546419098143236,nan,nan,531,0.160075329566855,nan,nan,377,0.7099811676082862,292,0.7745358090185677,85,0.22546419098143236
IC-CMA-ES,TGD,0.51,15,structure_specific,60,447,0.1342281879194631,nan,nan,531,0.11299435028248588,nan,nan,447,0.8418079096045198,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.51,15,common_all_structures_pass,42,377,0.11140583554376658,nan,nan,531,0.07909604519774012,nan,nan,377,0.7099811676082862,335,0.8885941644562334,42,0.11140583554376658
IC-CMA-ES,TGD,0.51,20,structure_specific,33,447,0.0738255033557047,nan,nan,531,0.062146892655367235,nan,nan,447,0.8418079096045198,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.51,20,common_all_structures_pass,24,377,0.0636604774535809,nan,nan,531,0.04519774011299435,nan,nan,377,0.7099811676082862,353,0.9363395225464191,24,0.0636604774535809
IC-CMA-ES,TGD,0.52,10,structure_specific,118,446,0.2645739910313901,nan,nan,531,0.2222222222222222,nan,nan,446,0.839924670433145,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.52,10,common_all_structures_pass,84,372,0.22580645161290322,nan,nan,531,0.15819209039548024,nan,nan,372,0.7005649717514124,288,0.7741935483870968,84,0.22580645161290322
IC-CMA-ES,TGD,0.52,15,structure_specific,60,446,0.13452914798206278,nan,nan,531,0.11299435028248588,nan,nan,446,0.839924670433145,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.52,15,common_all_structures_pass,41,372,0.11021505376344086,nan,nan,531,0.07721280602636535,nan,nan,372,0.7005649717514124,331,0.8897849462365591,41,0.11021505376344086
IC-CMA-ES,TGD,0.52,20,structure_specific,33,446,0.07399103139013453,nan,nan,531,0.062146892655367235,nan,nan,446,0.839924670433145,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.52,20,common_all_structures_pass,23,372,0.06182795698924731,nan,nan,531,0.04331450094161959,nan,nan,372,0.7005649717514124,349,0.9381720430107527,23,0.06182795698924731
IC-CMA-ES,TGD,0.53,10,structure_specific,117,442,0.2647058823529412,nan,nan,531,0.22033898305084745,nan,nan,442,0.832391713747646,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.53,10,common_all_structures_pass,84,369,0.22764227642276422,nan,nan,531,0.15819209039548024,nan,nan,369,0.6949152542372882,285,0.7723577235772358,84,0.22764227642276422
IC-CMA-ES,TGD,0.53,15,structure_specific,59,442,0.1334841628959276,nan,nan,531,0.1111111111111111,nan,nan,442,0.832391713747646,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.53,15,common_all_structures_pass,41,369,0.1111111111111111,nan,nan,531,0.07721280602636535,nan,nan,369,0.6949152542372882,328,0.8888888888888888,41,0.1111111111111111
IC-CMA-ES,TGD,0.53,20,structure_specific,32,442,0.07239819004524888,nan,nan,531,0.060263653483992465,nan,nan,442,0.832391713747646,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.53,20,common_all_structures_pass,23,369,0.06233062330623306,nan,nan,531,0.04331450094161959,nan,nan,369,0.6949152542372882,346,0.9376693766937669,23,0.06233062330623306
IC-CMA-ES,TGD,0.54,10,structure_specific,115,440,0.26136363636363635,nan,nan,531,0.21657250470809794,nan,nan,440,0.8286252354048964,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.54,10,common_all_structures_pass,81,363,0.2231404958677686,nan,nan,531,0.15254237288135594,nan,nan,363,0.6836158192090396,282,0.7768595041322314,81,0.2231404958677686
IC-CMA-ES,TGD,0.54,15,structure_specific,58,440,0.1318181818181818,nan,nan,531,0.10922787193973635,nan,nan,440,0.8286252354048964,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.54,15,common_all_structures_pass,38,363,0.1046831955922865,nan,nan,531,0.07156308851224105,nan,nan,363,0.6836158192090396,325,0.8953168044077136,38,0.1046831955922865
IC-CMA-ES,TGD,0.54,20,structure_specific,31,440,0.07045454545454545,nan,nan,531,0.0583804143126177,nan,nan,440,0.8286252354048964,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.54,20,common_all_structures_pass,21,363,0.05785123966942149,nan,nan,531,0.03954802259887006,nan,nan,363,0.6836158192090396,342,0.9421487603305785,21,0.05785123966942149
IC-CMA-ES,TGD,0.55,10,structure_specific,113,435,0.2597701149425287,nan,nan,531,0.2128060263653484,nan,nan,435,0.8192090395480226,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.55,10,common_all_structures_pass,80,356,0.2247191011235955,nan,nan,531,0.15065913370998116,nan,nan,356,0.6704331450094162,276,0.7752808988764045,80,0.2247191011235955
IC-CMA-ES,TGD,0.55,15,structure_specific,57,435,0.1310344827586207,nan,nan,531,0.10734463276836158,nan,nan,435,0.8192090395480226,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.55,15,common_all_structures_pass,38,356,0.10674157303370786,nan,nan,531,0.07156308851224105,nan,nan,356,0.6704331450094162,318,0.8932584269662921,38,0.10674157303370786
IC-CMA-ES,TGD,0.55,20,structure_specific,30,435,0.06896551724137931,nan,nan,531,0.05649717514124294,nan,nan,435,0.8192090395480226,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.55,20,common_all_structures_pass,21,356,0.05898876404494382,nan,nan,531,0.03954802259887006,nan,nan,356,0.6704331450094162,335,0.9410112359550562,21,0.05898876404494382
IC-CMA-ES,TGD,0.56,10,structure_specific,112,431,0.25986078886310904,nan,nan,531,0.21092278719397364,nan,nan,431,0.8116760828625236,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.56,10,common_all_structures_pass,80,352,0.22727272727272727,nan,nan,531,0.15065913370998116,nan,nan,352,0.6629001883239172,272,0.7727272727272727,80,0.22727272727272727
IC-CMA-ES,TGD,0.56,15,structure_specific,56,431,0.12993039443155452,nan,nan,531,0.10546139359698682,nan,nan,431,0.8116760828625236,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.56,15,common_all_structures_pass,38,352,0.10795454545454546,nan,nan,531,0.07156308851224105,nan,nan,352,0.6629001883239172,314,0.8920454545454546,38,0.10795454545454546
IC-CMA-ES,TGD,0.56,20,structure_specific,30,431,0.06960556844547564,nan,nan,531,0.05649717514124294,nan,nan,431,0.8116760828625236,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.56,20,common_all_structures_pass,21,352,0.05965909090909091,nan,nan,531,0.03954802259887006,nan,nan,352,0.6629001883239172,331,0.9403409090909091,21,0.05965909090909091
IC-CMA-ES,TGD,0.57,10,structure_specific,108,421,0.25653206650831356,nan,nan,531,0.2033898305084746,nan,nan,421,0.7928436911487758,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.57,10,common_all_structures_pass,78,345,0.22608695652173913,nan,nan,531,0.14689265536723164,nan,nan,345,0.6497175141242938,267,0.7739130434782608,78,0.22608695652173913
IC-CMA-ES,TGD,0.57,15,structure_specific,53,421,0.12589073634204276,nan,nan,531,0.09981167608286252,nan,nan,421,0.7928436911487758,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.57,15,common_all_structures_pass,37,345,0.1072463768115942,nan,nan,531,0.0696798493408663,nan,nan,345,0.6497175141242938,308,0.8927536231884058,37,0.1072463768115942
IC-CMA-ES,TGD,0.57,20,structure_specific,28,421,0.0665083135391924,nan,nan,531,0.05273069679849341,nan,nan,421,0.7928436911487758,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.57,20,common_all_structures_pass,20,345,0.057971014492753624,nan,nan,531,0.03766478342749529,nan,nan,345,0.6497175141242938,325,0.9420289855072463,20,0.057971014492753624
IC-CMA-ES,TGD,0.58,10,structure_specific,106,414,0.2560386473429952,nan,nan,531,0.19962335216572505,nan,nan,414,0.7796610169491526,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.58,10,common_all_structures_pass,78,341,0.2287390029325513,nan,nan,531,0.14689265536723164,nan,nan,341,0.6421845574387948,263,0.7712609970674487,78,0.2287390029325513
IC-CMA-ES,TGD,0.58,15,structure_specific,51,414,0.12318840579710146,nan,nan,531,0.096045197740113,nan,nan,414,0.7796610169491526,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.58,15,common_all_structures_pass,37,341,0.10850439882697947,nan,nan,531,0.0696798493408663,nan,nan,341,0.6421845574387948,304,0.8914956011730205,37,0.10850439882697947
IC-CMA-ES,TGD,0.58,20,structure_specific,26,414,0.06280193236714976,nan,nan,531,0.04896421845574388,nan,nan,414,0.7796610169491526,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.58,20,common_all_structures_pass,20,341,0.05865102639296188,nan,nan,531,0.03766478342749529,nan,nan,341,0.6421845574387948,321,0.9413489736070382,20,0.05865102639296188
IC-CMA-ES,TGD,0.59,10,structure_specific,101,405,0.24938271604938272,nan,nan,531,0.1902071563088512,nan,nan,405,0.7627118644067796,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.59,10,common_all_structures_pass,75,330,0.22727272727272727,nan,nan,531,0.14124293785310735,nan,nan,330,0.6214689265536724,255,0.7727272727272727,75,0.22727272727272727
IC-CMA-ES,TGD,0.59,15,structure_specific,47,405,0.11604938271604938,nan,nan,531,0.08851224105461393,nan,nan,405,0.7627118644067796,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.59,15,common_all_structures_pass,35,330,0.10606060606060606,nan,nan,531,0.06591337099811675,nan,nan,330,0.6214689265536724,295,0.8939393939393939,35,0.10606060606060606
IC-CMA-ES,TGD,0.59,20,structure_specific,25,405,0.06172839506172839,nan,nan,531,0.047080979284369114,nan,nan,405,0.7627118644067796,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.59,20,common_all_structures_pass,20,330,0.06060606060606061,nan,nan,531,0.03766478342749529,nan,nan,330,0.6214689265536724,310,0.9393939393939394,20,0.06060606060606061
IC-CMA-ES,TGD,0.6,10,structure_specific,99,397,0.24937027707808565,0.20295632333767927,0.28944289265476314,531,0.1864406779661017,0.15254237288135594,0.21657250470809794,397,0.7476459510357816,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.6,10,common_all_structures_pass,73,321,0.22741433021806853,0.18011635535659154,0.2725935828877005,531,0.1374764595103578,nan,nan,321,0.6045197740112994,248,0.7725856697819314,73,0.22741433021806853
IC-CMA-ES,TGD,0.6,15,structure_specific,46,397,0.11586901763224182,0.08592284065524944,0.14559523809523808,531,0.08662900188323917,0.06492467043314501,0.10922787193973635,397,0.7476459510357816,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.6,15,common_all_structures_pass,35,321,0.10903426791277258,0.07835839229559749,0.14449645748987852,531,0.06591337099811675,nan,nan,321,0.6045197740112994,286,0.8909657320872274,35,0.10903426791277258
IC-CMA-ES,TGD,0.6,20,structure_specific,24,397,0.060453400503778336,0.03878787593749216,0.08230863090791374,531,0.04519774011299435,0.02824858757062147,0.062146892655367235,397,0.7476459510357816,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.6,20,common_all_structures_pass,20,321,0.06230529595015576,0.037935933867217775,0.08976442803842184,531,0.03766478342749529,nan,nan,321,0.6045197740112994,301,0.9376947040498442,20,0.06230529595015576
IC-CMA-ES,TGD,0.61,10,structure_specific,98,387,0.2532299741602067,nan,nan,531,0.18455743879472694,nan,nan,387,0.7288135593220338,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.61,10,common_all_structures_pass,72,315,0.22857142857142856,nan,nan,531,0.13559322033898305,nan,nan,315,0.5932203389830508,243,0.7714285714285715,72,0.22857142857142856
IC-CMA-ES,TGD,0.61,15,structure_specific,45,387,0.11627906976744186,nan,nan,531,0.0847457627118644,nan,nan,387,0.7288135593220338,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.61,15,common_all_structures_pass,34,315,0.10793650793650794,nan,nan,531,0.064030131826742,nan,nan,315,0.5932203389830508,281,0.8920634920634921,34,0.10793650793650794
IC-CMA-ES,TGD,0.61,20,structure_specific,24,387,0.06201550387596899,nan,nan,531,0.04519774011299435,nan,nan,387,0.7288135593220338,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.61,20,common_all_structures_pass,19,315,0.06031746031746032,nan,nan,531,0.035781544256120526,nan,nan,315,0.5932203389830508,296,0.9396825396825397,19,0.06031746031746032
IC-CMA-ES,TGD,0.62,10,structure_specific,92,379,0.24274406332453827,nan,nan,531,0.17325800376647835,nan,nan,379,0.7137476459510358,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.62,10,common_all_structures_pass,68,305,0.22295081967213115,nan,nan,531,0.128060263653484,nan,nan,305,0.5743879472693032,237,0.7770491803278688,68,0.22295081967213115
IC-CMA-ES,TGD,0.62,15,structure_specific,44,379,0.11609498680738786,nan,nan,531,0.08286252354048965,nan,nan,379,0.7137476459510358,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.62,15,common_all_structures_pass,31,305,0.10163934426229508,nan,nan,531,0.0583804143126177,nan,nan,305,0.5743879472693032,274,0.898360655737705,31,0.10163934426229508
IC-CMA-ES,TGD,0.62,20,structure_specific,24,379,0.0633245382585752,nan,nan,531,0.04519774011299435,nan,nan,379,0.7137476459510358,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.62,20,common_all_structures_pass,17,305,0.05573770491803279,nan,nan,531,0.032015065913371,nan,nan,305,0.5743879472693032,288,0.9442622950819672,17,0.05573770491803279
IC-CMA-ES,TGD,0.63,10,structure_specific,91,374,0.24331550802139038,nan,nan,531,0.1713747645951036,nan,nan,374,0.704331450094162,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.63,10,common_all_structures_pass,64,295,0.21694915254237288,nan,nan,531,0.12052730696798493,nan,nan,295,0.5555555555555556,231,0.7830508474576271,64,0.21694915254237288
IC-CMA-ES,TGD,0.63,15,structure_specific,43,374,0.11497326203208556,nan,nan,531,0.08097928436911488,nan,nan,374,0.704331450094162,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.63,15,common_all_structures_pass,27,295,0.09152542372881356,nan,nan,531,0.05084745762711865,nan,nan,295,0.5555555555555556,268,0.9084745762711864,27,0.09152542372881356
IC-CMA-ES,TGD,0.63,20,structure_specific,24,374,0.06417112299465241,nan,nan,531,0.04519774011299435,nan,nan,374,0.704331450094162,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.63,20,common_all_structures_pass,14,295,0.04745762711864407,nan,nan,531,0.026365348399246705,nan,nan,295,0.5555555555555556,281,0.9525423728813559,14,0.04745762711864407
IC-CMA-ES,TGD,0.64,10,structure_specific,86,363,0.2369146005509642,nan,nan,531,0.16195856873822975,nan,nan,363,0.6836158192090396,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.64,10,common_all_structures_pass,63,287,0.21951219512195122,nan,nan,531,0.11864406779661017,nan,nan,287,0.5404896421845574,224,0.7804878048780488,63,0.21951219512195122
IC-CMA-ES,TGD,0.64,15,structure_specific,41,363,0.11294765840220386,nan,nan,531,0.07721280602636535,nan,nan,363,0.6836158192090396,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.64,15,common_all_structures_pass,27,287,0.09407665505226481,nan,nan,531,0.05084745762711865,nan,nan,287,0.5404896421845574,260,0.9059233449477352,27,0.09407665505226481
IC-CMA-ES,TGD,0.64,20,structure_specific,23,363,0.06336088154269973,nan,nan,531,0.04331450094161959,nan,nan,363,0.6836158192090396,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.64,20,common_all_structures_pass,14,287,0.04878048780487805,nan,nan,531,0.026365348399246705,nan,nan,287,0.5404896421845574,273,0.9512195121951219,14,0.04878048780487805
IC-CMA-ES,TGD,0.65,10,structure_specific,83,351,0.23646723646723647,nan,nan,531,0.15630885122410546,nan,nan,351,0.6610169491525424,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.65,10,common_all_structures_pass,59,273,0.21611721611721613,nan,nan,531,0.1111111111111111,nan,nan,273,0.5141242937853108,214,0.7838827838827839,59,0.21611721611721613
IC-CMA-ES,TGD,0.65,15,structure_specific,40,351,0.11396011396011396,nan,nan,531,0.07532956685499058,nan,nan,351,0.6610169491525424,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.65,15,common_all_structures_pass,25,273,0.09157509157509157,nan,nan,531,0.047080979284369114,nan,nan,273,0.5141242937853108,248,0.9084249084249084,25,0.09157509157509157
IC-CMA-ES,TGD,0.65,20,structure_specific,22,351,0.06267806267806268,nan,nan,531,0.04143126177024482,nan,nan,351,0.6610169491525424,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.65,20,common_all_structures_pass,13,273,0.047619047619047616,nan,nan,531,0.02448210922787194,nan,nan,273,0.5141242937853108,260,0.9523809523809523,13,0.047619047619047616
IC-CMA-ES,TGD,0.66,10,structure_specific,77,336,0.22916666666666666,nan,nan,531,0.14500941619585686,nan,nan,336,0.632768361581921,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.66,10,common_all_structures_pass,56,261,0.21455938697318008,nan,nan,531,0.10546139359698682,nan,nan,261,0.4915254237288136,205,0.7854406130268199,56,0.21455938697318008
IC-CMA-ES,TGD,0.66,15,structure_specific,35,336,0.10416666666666667,nan,nan,531,0.06591337099811675,nan,nan,336,0.632768361581921,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.66,15,common_all_structures_pass,24,261,0.09195402298850575,nan,nan,531,0.04519774011299435,nan,nan,261,0.4915254237288136,237,0.9080459770114943,24,0.09195402298850575
IC-CMA-ES,TGD,0.66,20,structure_specific,18,336,0.05357142857142857,nan,nan,531,0.03389830508474576,nan,nan,336,0.632768361581921,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.66,20,common_all_structures_pass,13,261,0.04980842911877394,nan,nan,531,0.02448210922787194,nan,nan,261,0.4915254237288136,248,0.9501915708812261,13,0.04980842911877394
IC-CMA-ES,TGD,0.67,10,structure_specific,72,320,0.225,nan,nan,531,0.13559322033898305,nan,nan,320,0.6026365348399246,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.67,10,common_all_structures_pass,54,250,0.216,nan,nan,531,0.1016949152542373,nan,nan,250,0.4708097928436911,196,0.784,54,0.216
IC-CMA-ES,TGD,0.67,15,structure_specific,30,320,0.09375,nan,nan,531,0.05649717514124294,nan,nan,320,0.6026365348399246,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.67,15,common_all_structures_pass,22,250,0.088,nan,nan,531,0.04143126177024482,nan,nan,250,0.4708097928436911,228,0.912,22,0.088
IC-CMA-ES,TGD,0.67,20,structure_specific,14,320,0.04375,nan,nan,531,0.026365348399246705,nan,nan,320,0.6026365348399246,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.67,20,common_all_structures_pass,12,250,0.048,nan,nan,531,0.022598870056497175,nan,nan,250,0.4708097928436911,238,0.952,12,0.048
IC-CMA-ES,TGD,0.68,10,structure_specific,67,303,0.22112211221122113,nan,nan,531,0.12617702448210924,nan,nan,303,0.5706214689265536,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.68,10,common_all_structures_pass,53,242,0.2190082644628099,nan,nan,531,0.09981167608286252,nan,nan,242,0.455743879472693,189,0.78099173553719,53,0.2190082644628099
IC-CMA-ES,TGD,0.68,15,structure_specific,28,303,0.0924092409240924,nan,nan,531,0.05273069679849341,nan,nan,303,0.5706214689265536,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.68,15,common_all_structures_pass,22,242,0.09090909090909091,nan,nan,531,0.04143126177024482,nan,nan,242,0.455743879472693,220,0.9090909090909091,22,0.09090909090909091
IC-CMA-ES,TGD,0.68,20,structure_specific,13,303,0.0429042904290429,nan,nan,531,0.02448210922787194,nan,nan,303,0.5706214689265536,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.68,20,common_all_structures_pass,12,242,0.049586776859504134,nan,nan,531,0.022598870056497175,nan,nan,242,0.455743879472693,230,0.9504132231404959,12,0.049586776859504134
IC-CMA-ES,TGD,0.69,10,structure_specific,67,296,0.22635135135135134,nan,nan,531,0.12617702448210924,nan,nan,296,0.5574387947269304,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.69,10,common_all_structures_pass,50,231,0.21645021645021645,nan,nan,531,0.09416195856873823,nan,nan,231,0.4350282485875706,181,0.7835497835497836,50,0.21645021645021645
IC-CMA-ES,TGD,0.69,15,structure_specific,28,296,0.0945945945945946,nan,nan,531,0.05273069679849341,nan,nan,296,0.5574387947269304,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.69,15,common_all_structures_pass,20,231,0.08658008658008658,nan,nan,531,0.03766478342749529,nan,nan,231,0.4350282485875706,211,0.9134199134199135,20,0.08658008658008658
IC-CMA-ES,TGD,0.69,20,structure_specific,13,296,0.04391891891891892,nan,nan,531,0.02448210922787194,nan,nan,296,0.5574387947269304,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.69,20,common_all_structures_pass,11,231,0.047619047619047616,nan,nan,531,0.02071563088512241,nan,nan,231,0.4350282485875706,220,0.9523809523809523,11,0.047619047619047616
IC-CMA-ES,TGD,0.7,10,structure_specific,63,280,0.225,0.17654970760233918,0.2716299137104506,531,0.11864406779661017,0.09317325800376648,0.14689265536723164,280,0.527306967984934,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.7,10,common_all_structures_pass,48,223,0.21524663677130046,0.1647079726062799,0.2706209763948498,531,0.0903954802259887,nan,nan,223,0.4199623352165725,175,0.7847533632286996,48,0.21524663677130046
IC-CMA-ES,TGD,0.7,15,structure_specific,25,280,0.08928571428571429,0.06039322995844735,0.12433125919978588,531,0.047080979284369114,0.032015065913371,0.064030131826742,280,0.527306967984934,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.7,15,common_all_structures_pass,18,223,0.08071748878923767,0.04686177010943366,0.11777259684361549,531,0.03389830508474576,nan,nan,223,0.4199623352165725,205,0.9192825112107623,18,0.08071748878923767
IC-CMA-ES,TGD,0.7,20,structure_specific,12,280,0.04285714285714286,0.021691782434659763,0.06822896521492483,531,0.022598870056497175,0.011299435028248588,0.035781544256120526,280,0.527306967984934,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.7,20,common_all_structures_pass,10,223,0.04484304932735426,0.018470236825261364,0.07346532649757151,531,0.018832391713747645,nan,nan,223,0.4199623352165725,213,0.9551569506726457,10,0.04484304932735426
IC-CMA-ES,TGD,0.71,10,structure_specific,59,265,0.22264150943396227,nan,nan,531,0.1111111111111111,nan,nan,265,0.4990583804143126,365,0.687382297551789,166,0.3126177024482109
IC-CMA-ES,TGD,0.71,10,common_all_structures_pass,48,209,0.22966507177033493,nan,nan,531,0.0903954802259887,nan,nan,209,0.3935969868173258,161,0.7703349282296651,48,0.22966507177033493
IC-CMA-ES,TGD,0.71,15,structure_specific,23,265,0.08679245283018867,nan,nan,531,0.04331450094161959,nan,nan,265,0.4990583804143126,434,0.8173258003766478,97,0.18267419962335216
IC-CMA-ES,TGD,0.71,15,common_all_structures_pass,18,209,0.0861244019138756,nan,nan,531,0.03389830508474576,nan,nan,209,0.3935969868173258,191,0.9138755980861244,18,0.0861244019138756
IC-CMA-ES,TGD,0.71,20,structure_specific,10,265,0.03773584905660377,nan,nan,531,0.018832391713747645,nan,nan,265,0.4990583804143126,469,0.8832391713747646,62,0.1167608286252354
IC-CMA-ES,TGD,0.71,20,common_all_structures_pass,10,209,0.04784688995215311,nan,nan,531,0.018832391713747645,nan,nan,209,0.3935969868173258,199,0.9521531100478469,10,0.04784688995215311
